Time,rh,mos,vocs,mos_sen
396900,33.68562767,188.2729657,104.8410074,1.795795085
397200,35.68540268,191.8818804,108.6857856,1.765473556
397500,33.89980367,147.8567308,112.6283455,1.312784363
397800,26.53211335,233.15272,116.664465,1.9984896
398100,32.91129348,224.4240183,120.7898224,1.857971258
398400,26.6325068,176.6337543,125,1.413070035
398700,30.63520979,245.8662595,129.2904895,1.901657736
399000,22.03865672,178.2010331,133.6566965,1.33327426
399300,20.43980407,281.9703986,138.0939455,2.041873722
399600,19.33515912,258.3435371,142.5974851,1.811697709
399900,18.16388707,245.4473549,147.1624928,1.667866249
400200,19.75729074,345.1905839,151.7840802,2.274221272
400500,19.74222336,278.982666,156.4572984,1.783123375
400800,18.05610252,369.6156767,161.1771432,2.29322638
401100,17.66849842,316.9261732,165.9385605,1.909900701
401400,16.47677446,366.7387909,170.7364517,2.1479818
401700,14.50242447,296.9922225,175.565679,1.691630302
402000,19.35298648,363.6799629,180.4210712,2.015728875
402300,16.04254169,330.0499676,185.297429,1.781190217
402600,12.83712277,356.5862126,190.1895306,1.874899273
402900,13.28467827,356.6303557,195.0921376,1.828009883
403200,10.29225603,387.7948622,200,1.938974311
403500,8.087260421,435.3449232,204.9078624,2.124588671
403800,14.92241009,457.9040871,209.8104694,2.182465386
404100,8.040867882,501.7996274,214.702571,2.337184995
404400,9.541817543,504.2859912,219.5789288,2.29660466
404700,7.085945787,644.8856881,224.434321,2.873382668
405000,10.01537956,617.0825891,229.2635483,2.691586141
405300,6.696269119,528.1028204,234.0614395,2.256257253
405600,10.42306416,606.8295209,238.8228568,2.540918943
405900,12.01425826,617.5950021,243.5427016,2.535879737
406200,7.145370469,746.7308493,248.2159198,3.008392249
406500,7.66580202,555.7131858,252.8375072,2.197906442
406800,7.071137711,730.9655792,257.4025149,2.83977637
407100,14.20403385,550.4032523,261.9060545,2.101529319
407400,8.210187289,736.7361695,266.3433035,2.766114859
407700,7.459787937,586.8784613,270.7095105,2.167927016
408000,12.59005433,560.2562321,275,2.037295389
408300,14.88502089,567.2013514,279.2101776,2.031449413
408600,15.67976947,683.7563743,283.335535,2.41323904
408900,14.05545828,617.3282242,287.3716545,2.148187598
409200,17.46369522,611.2523807,291.3142144,2.098258
409500,18.10878264,480.86528,295.1589926,1.62917374
409800,14.51551726,760.8755333,298.9018723,2.545569646
410100,22.19724916,513.3695008,302.5388453,1.696871356
410400,20.40028159,656.6525619,306.0660172,2.145460538
410700,16.8814863,554.7766169,309.4796109,1.792611201
411000,25.2453718,395.8168374,312.7759711,1.26549631
411300,17.42963687,738.8349238,315.951568,2.338443605
411600,26.94618452,428.2029601,319.003001,1.342316401
411900,24.99895885,500.4824639,321.9270027,1.554645804
412200,22.84312193,608.9800831,324.7204418,1.875398049
412500,28.08545691,597.7855299,327.3803272,1.82596656
412800,23.24011416,591.5702156,329.9038106,1.793159693
413100,32.36008116,450.8597811,332.2881897,1.356833601
413400,27.63896833,623.3904542,334.5309112,1.863476388
413700,28.6288867,631.479165,336.6295737,1.875887368
414000,32.30819116,429.92754,338.5819299,1.269788793
414300,29.21475349,411.1194382,340.385889,1.207804
414600,37.17588792,386.9394513,342.0395194,1.131271182
414900,34.32055156,500.6703285,343.5410504,1.457381375
415200,35.48140064,602.8706175,344.8888739,1.748014109
415500,33.19430575,624.9036218,346.0815469,1.805654267
415800,34.66800093,380.3129417,347.1177921,1.095630793
416100,35.73548368,478.0102563,347.9964998,1.373606506
416400,39.64588186,446.2943503,348.7167292,1.279819157
416700,41.2577025,421.0161192,349.277709,1.205390749
417000,40.51864197,417.4144024,349.6788385,1.19370793
417300,40.27408802,406.6006011,349.9196881,1.161982635
417600,36.20604019,535.3641133,350,1.529611752
417900,40.46051017,552.3778627,349.9196881,1.578584691
418200,40.56937421,497.3931249,349.6788385,1.422428441
418500,40.3115718,413.0705167,349.277709,1.182642081
418800,36.71189379,548.6200369,348.7167292,1.573254137
419100,35.71383973,531.0685948,347.9964998,1.52607453
419400,36.2188071,484.5818188,347.1177921,1.396015502
419700,39.83830864,399.1385645,346.0815469,1.153307849
420000,40.39680486,505.7267609,344.8888739,1.466346986
420300,36.41046176,565.6988209,343.5410504,1.646670231
420600,35.13500334,463.0432474,342.0395194,1.35377119
420900,42.37321211,477.4178756,340.385889,1.402578341
421200,39.2824399,455.814638,338.5819299,1.346246204
421500,35.87272394,391.0190155,336.6295737,1.161570599
421800,39.67185252,341.195789,334.5309112,1.019923055
422100,37.82650366,536.9953558,332.2881897,1.61605309
422400,34.71814683,566.384585,329.9038106,1.716817347
422700,31.02799171,657.3677572,327.3803272,2.007963529
423000,31.62895631,549.3986246,324.7204418,1.691912654
423300,31.67761102,587.0199501,321.9270027,1.8234567
423600,33.46350168,440.9913659,319.003001,1.38240507
423900,32.6301557,525.5909865,315.951568,1.663517576
424200,28.68884525,366.6620407,312.7759711,1.172283278
424500,30.27754166,564.0919927,309.4796109,1.822711329
424800,28.59901537,347.9050073,306.0660172,1.136699234
425100,26.36781702,549.7954956,302.5388453,1.817272407
425400,24.3794774,455.8449408,298.9018723,1.525065525
425700,20.11146606,421.3274159,295.1589926,1.427459188
426000,18.91751412,663.803775,291.3142144,2.278652198
426300,25.73248232,581.7385182,287.3716545,2.024342029
426600,22.08807492,594.4377521,283.335535,2.097999293
426900,22.08786934,418.1651372,279.2101776,1.497671542
427200,21.36944742,595.5108599,275,2.165494036
427500,15.22767305,560.0984306,270.7095105,2.069001674
427800,12.07877615,506.3288328,266.3433035,1.901038344
428100,18.66280561,507.522215,261.9060545,1.93780253
428400,11.57516703,583.4092397,257.4025149,2.266525018
428700,15.31342645,520.9791457,252.8375072,2.060529513
429000,11.95465695,527.8434676,248.2159198,2.126549611
429300,8.806302297,660.0488481,243.5427016,2.710197611
429600,8.910089827,641.6910855,238.8228568,2.686891423
429900,15.70238079,507.5387511,234.0614395,2.168399683
430200,13.39835408,594.6621902,229.2635483,2.593793015
430500,10.69983904,569.9454364,224.434321,2.539475397
430800,9.314303174,526.2618815,219.5789288,2.396686623
431100,11.58288503,585.3056042,214.702571,2.72612294
431400,13.43414274,510.3777639,209.8104694,2.43256576
431700,12.45220531,425.6765256,204.9078624,2.07740455
432000,11.50819829,536.564257,200,2.682821285
432300,10.70169196,414.0614494,195.0921376,2.122389219
432600,7.577475383,442.2497692,190.1895306,2.325310798
432900,13.35205807,451.139789,185.297429,2.434679162
433200,10.62950262,488.8116621,180.4210712,2.709282563
433500,12.19259545,454.7185661,175.565679,2.590019694
433800,12.95486183,406.0827697,170.7364517,2.378418701
434100,11.5306857,423.7276786,165.9385605,2.55352148
434400,10.56321314,408.3319367,161.1771432,2.53343575
434700,12.19598605,347.5152808,156.4572984,2.221150974
435000,13.48885473,326.2526192,151.7840802,2.149452161
435300,15.3787453,340.949153,147.1624928,2.316820995
435600,19.7419642,215.3813776,142.5974851,1.510414979
435900,20.77946024,306.0630196,138.0939455,2.216339162
436200,19.70625075,271.4481193,133.6566965,2.030935423
436500,21.6534647,228.1936159,129.2904895,1.764968303
436800,15.06448918,320.4063168,125,2.563250534
437100,24.0395554,200.1247086,120.7898224,1.656801083
437400,20.96525139,258.8755958,116.664465,2.218975552
437700,21.95485812,198.4348131,112.6283455,1.761854995
438000,23.84619458,163.7484423,108.6857856,1.506622428
438300,29.12295482,135.2446943,104.8410074,1.289998043
438600,22.03146108,209.2498967,101.0981277,2.069770246
438900,27.94447492,120.629705,97.4611547,1.237720869
439200,24.51290373,152.647387,93.93398282,1.625049662
439500,30.46992672,119.4068258,90.5203891,1.319115251
439800,32.71599678,123.4341261,87.22402888,1.415139013
440100,34.79363652,134.2210766,84.048432,1.596949205
440400,30.61125746,149.1459297,80.99699896,1.841375998
440700,33.52153253,150.8395629,78.07299731,1.932032433
441000,37.83285828,72.1144616,75.27955815,0.957955431
441300,36.20261881,124.0188712,72.61967277,1.707786148
441600,39.03232884,109.6246709,70.09618943,1.563917693
441900,38.45168817,94.84059764,67.71181035,1.400650746
442200,32.5245973,87.3838825,65.46908877,1.334734974
442500,36.53369322,67.31946672,63.37042626,1.062316773
442800,42.16456076,57.21738292,61.41807012,0.931605028
443100,40.20800692,92.22989778,59.61411099,1.547115209
443400,35.0998884,110.6692539,57.96048058,1.909391586
443700,36.85064525,95.05519226,56.45894964,1.683616023
444000,36.87623768,97.97371577,55.11112606,1.777748393
444300,42.36256806,80.11500721,53.91845311,1.485855075
444600,37.11188702,55.52346351,52.88220794,1.049946015
444900,41.40082129,55.62178944,52.00350019,1.069577802
445200,42.53529348,42.40152287,51.28327079,0.826810034
445500,44.0291907,76.92998506,50.722291,1.516689872
445800,37.99500416,78.50592395,50.32116151,1.560097613
446100,37.05250401,90.4140574,50.08031188,1.805381277
446400,36.58373449,65.60583518,50,1.312116704
446700,43.01217969,83.55729067,50.08031188,1.668465861
447000,39.06360208,63.83471178,50.32116151,1.268546072
447300,41.60597966,76.9976557,50.722291,1.518024012
447600,35.27123432,80.77222236,51.28327079,1.575020881
447900,39.68865165,71.47654101,52.00350019,1.374456349
448200,34.45979174,68.70083416,52.88220794,1.299129458
448500,37.79164388,79.260277,53.91845311,1.470002799
448800,32.14729527,99.4958126,55.11112606,1.805367078
449100,30.87204566,103.9780539,56.45894964,1.841657604
449400,29.89458162,89.41744836,57.96048058,1.542731314
449700,35.44906291,56.38922051,59.61411099,0.945903907
450000,33.10457315,90.76039977,61.41807012,1.477747503
450300,33.22582938,73.86055449,63.37042626,1.165536652
450600,24.04219958,96.19260481,65.46908877,1.469282781
450900,29.88787778,104.5103403,67.71181035,1.543458073
451200,26.82643304,125.4075048,70.09618943,1.78907735
451500,26.39462328,149.0488193,72.61967277,2.052457875
451800,19.44734217,153.2407595,75.27955815,2.035622462
452100,21.16764989,112.8374236,78.07299731,1.445281051
452400,17.1753118,122.2412891,80.99699896,1.509207634
452700,18.55013468,168.0979325,84.048432,2.000012713
453000,21.02759614,189.4669124,87.22402888,2.172187123
453300,15.5411082,174.7495479,90.5203891,1.930499301
453600,19.29903918,186.4159774,93.93398282,1.984542461
453900,15.50113478,156.7598821,97.4611547,1.608434485
454200,15.30404789,235.9174873,101.0981277,2.333549518
454500,14.62413951,239.9112561,104.8410074,2.288334136
454800,15.7942718,171.7091938,108.6857856,1.579867991
455100,9.699407324,228.2923896,112.6283455,2.026953238
455400,17.07378089,194.5688435,116.664465,1.667764417
455700,11.7042899,272.7869846,120.7898224,2.258360673
456000,15.70884017,247.505725,125,1.9800458
456300,9.860191168,366.5899573,129.2904895,2.835397706
456600,12.99308008,312.9411035,133.6566965,2.341379907
456900,12.71264544,344.9888776,138.0939455,2.498218704
457200,6.505678491,350.5435878,142.5974851,2.458273282
457500,12.01825833,307.6183716,147.1624928,2.090331345
457800,8.495768591,415.9281227,151.7840802,2.740261838
458100,8.432303731,454.4837688,156.4572984,2.904842238
458400,6.244279715,377.9852103,161.1771432,2.345153926
458700,8.238177569,388.0740854,165.9385605,2.338661274
459000,8.52327322,492.6845835,170.7364517,2.885643801
459300,11.59673058,449.3812269,175.565679,2.559618881
459600,8.956955893,361.1426878,180.4210712,2.0016658
459900,15.84695199,348.0306651,185.297429,1.878227167
460200,11.31792889,521.9138611,190.1895306,2.74417766
460500,10.90949732,399.4029111,195.0921376,2.047252729
460800,11.68518941,436.2661505,200,2.181330752
461100,11.54533968,425.4827273,204.9078624,2.076458767
461400,12.39341111,483.2411146,209.8104694,2.303226889
461700,16.901059,506.0454683,214.702571,2.356960449
462000,16.77002994,469.6916831,219.5789288,2.139056264
462300,14.09391326,591.9534515,224.434321,2.637535332
462600,21.38725468,383.2363368,229.2635483,1.671597337
462900,19.87229235,454.2874264,234.0614395,1.940889655
463200,22.71015143,410.4431541,238.8228568,1.71860918
463500,23.57853002,536.6498263,243.5427016,2.203514303
463800,20.44734337,366.1237877,248.2159198,1.475021376
464100,23.23371352,348.4295475,252.8375072,1.378076977
464400,23.78845407,437.2674328,257.4025149,1.698769078
464700,25.328646,466.9328437,261.9060545,1.782825695
465000,28.07258015,412.8341142,266.3433035,1.550007486
465300,23.79689769,592.3797595,270.7095105,2.188248792
465600,31.11921203,499.0152975,275,1.814601082
465900,28.25032285,568.8526022,279.2101776,2.037363419
466200,30.54924087,414.2191621,283.335535,1.461938624
466500,35.67513585,533.4927089,287.3716545,1.856455571
466800,32.39187285,555.3351943,291.3142144,1.90630998
467100,36.58618384,512.3442887,295.1589926,1.735824764
467400,35.15533478,302.3316257,298.9018723,1.011474513
467700,32.45794025,526.7180723,302.5388453,1.7409932
468000,33.78613174,526.1606161,306.0660172,1.719108253
468300,38.13823364,299.8204592,309.4796109,0.968789053
468600,36.72832145,402.446392,312.7759711,1.286692167
468900,35.6340589,303.8397999,315.951568,0.961665745
469200,39.44219515,457.2283264,319.003001,1.433304153
469500,43.25628594,314.1103518,321.9270027,0.975719182
469800,40.73935975,508.5622731,324.7204418,1.566154167
470100,36.88284641,337.2022017,327.3803272,1.030001419
470400,44.10461145,551.4024185,329.9038106,1.671403606
470700,42.03724351,424.0468856,332.2881897,1.276141912
471000,39.37550205,480.7962324,334.5309112,1.43722513
471300,40.90452937,498.34643,336.6295737,1.480400027
471600,37.81576856,543.60939,338.5819299,1.605547556
471900,39.42598887,396.6470135,340.385889,1.165286301
472200,35.52733266,346.543478,342.0395194,1.013167948
472500,39.56935029,402.7663958,343.5410504,1.172396706
472800,40.18219,625.6976083,344.8888739,1.814200618
473100,34.93852683,596.1656948,346.0815469,1.722616245
473400,34.49198022,354.2032985,347.1177921,1.020412398
473700,37.8410957,335.9921372,347.9964998,0.965504358
474000,35.83284558,627.0741917,348.7167292,1.79823375
474300,34.6517147,630.3469379,349.277709,1.804715622
474600,32.42777722,586.1496226,349.6788385,1.676251343
474900,36.32198205,396.2498139,349.9196881,1.132402169
475200,36.37250039,539.095124,350,1.540271783
475500,29.76005372,496.3989733,349.9196881,1.418608298
475800,35.92141907,535.324853,349.6788385,1.530904344
476100,31.46459442,421.4997732,349.277709,1.206775475
476400,29.54831728,424.0311412,348.7167292,1.215975907
476700,31.43030257,583.68411,347.9964998,1.67727006
477000,25.64744289,540.3762461,347.1177921,1.556751796
477300,27.92545666,596.9045215,346.0815469,1.724751079
477600,22.07333367,688.7186869,344.8888739,1.996929269
477900,23.96875803,634.1595388,343.5410504,1.845949816
478200,27.16494147,509.3511742,342.0395194,1.489158841
478500,22.62572962,747.6952568,340.385889,2.196610615
478800,24.65321431,469.9494088,338.5819299,1.387993178
479100,23.85603822,445.1033102,336.6295737,1.32223472
479400,20.403757,555.7513392,334.5309112,1.661285461
479700,19.38199065,676.4174134,332.2881897,2.035634833
480000,19.79374529,485.4415629,329.9038106,1.471463946
480300,12.93573801,600.7716245,327.3803272,1.835087739
480600,16.09161861,781.3579192,324.7204418,2.406248017
480900,12.17634541,823.4056721,321.9270027,2.557740312
481200,9.849389837,805.7593847,319.003001,2.525867725
481500,14.59645493,768.2235616,315.951568,2.43145988
481800,8.210970386,912.6131714,312.7759711,2.91778543
482100,8.789587268,669.854227,309.4796109,2.1644535
482400,8.819833707,631.1520342,306.0660172,2.062143455
482700,10.00184264,733.3754058,302.5388453,2.424070222
483000,8.382297575,802.2213149,298.9018723,2.683895249
483300,12.03685172,756.1991035,295.1589926,2.562005978
483600,11.2286263,650.9728648,291.3142144,2.234607282
483900,7.119992297,896.8993099,287.3716545,3.121043067
484200,5.571448153,938.0424616,283.335535,3.310712374
484500,10.33254853,545.1313742,279.2101776,1.952405098
484800,7.06509529,607.7655467,275,2.210056533
485100,9.686894508,623.8804541,270.7095105,2.30461225
485400,9.54093429,545.9413852,266.3433035,2.049765765
485700,14.7460709,647.5230852,261.9060545,2.472348669
486000,6.904442766,741.4455071,257.4025149,2.880490533
486300,12.28367993,523.1600071,252.8375072,2.069155059
486600,9.422517277,725.1854852,248.2159198,2.921591354
486900,8.911575344,545.370344,243.5427016,2.239321238
487200,12.70769929,437.459854,238.8228568,1.831733612
487500,11.25173845,472.0584404,234.0614395,2.016814224
487800,15.83181759,397.7783726,229.2635483,1.735026678
488100,13.94508551,568.3246838,224.434321,2.532253896
488400,20.41015479,508.2960868,219.5789288,2.314867321
488700,20.62065395,483.5238322,214.702571,2.25206354
489000,21.52447582,378.2810361,209.8104694,1.802965492
489300,15.99461815,410.7784043,204.9078624,2.004698109
489600,16.52219249,429.9826435,200,2.149913217
489900,17.95110023,427.8045316,195.0921376,2.192833278
490200,23.23207233,246.140887,190.1895306,1.294187363
490500,26.33787715,331.4799742,185.297429,1.788907574
490800,24.75642335,219.9590702,180.4210712,1.219142913
491100,22.98858457,247.6624912,175.565679,1.410654364
491400,26.67830137,282.4575249,170.7364517,1.654348103
491700,24.85440572,302.564445,165.9385605,1.823352233
492000,26.60225352,301.4436753,161.1771432,1.870263173
492300,33.49534636,266.9096423,156.4572984,1.705958399
492600,34.55814345,282.2056105,151.7840802,1.859256979
492900,34.57664515,159.3108067,147.1624928,1.08255034
493200,33.38925178,160.9230716,142.5974851,1.12851269
493500,33.9572925,158.2042497,138.0939455,1.145627704
493800,34.9572792,181.8400331,133.6566965,1.36050073
494100,34.35205105,222.6687719,129.2904895,1.722236282
494400,34.41199195,210.3594545,125,1.682875636
494700,37.15938799,196.4427285,120.7898224,1.626318547
495000,41.32538469,167.0521791,116.664465,1.431902843
495300,39.85214841,120.8837903,112.6283455,1.07329811
495600,35.45570813,200.3515591,108.6857856,1.843401673
495900,41.7721867,162.9635666,104.8410074,1.554387645
496200,35.96562618,159.2937939,101.0981277,1.57563545
496500,38.00675832,130.2517726,97.4611547,1.336448075
496800,43.52320057,139.8766565,93.93398282,1.489095345
497100,40.90348682,120.6299258,90.5203891,1.332627124
497400,43.37782202,68.43851081,87.22402888,0.784629095
497700,36.23414392,81.22766065,84.048432,0.966438739
498000,39.71338813,108.3857842,80.99699896,1.33814568
498300,42.50600578,120.4521294,78.07299731,1.542814207
498600,39.9928248,94.49522786,75.27955815,1.255257472
498900,34.7466795,105.9760261,72.61967277,1.459329436
499200,38.4815223,123.1145544,70.09618943,1.756365866
499500,40.89005333,100.1377304,67.71181035,1.478881305
499800,37.08491053,117.2437426,65.46908877,1.790825943
500100,37.7917386,59.33106233,63.37042626,0.936257902
500400,35.67334399,88.47077731,61.41807012,1.440468206
500700,35.52763779,56.61382364,59.61411099,0.949671524
501000,32.1851758,75.28615506,57.96048058,1.298922202
501300,34.38986147,69.21333218,56.45894964,1.225905417
501600,30.30769822,91.6512427,55.11112606,1.66302613
501900,29.89899283,86.87901026,53.91845311,1.611303835
502200,31.30625002,67.99795233,52.88220794,1.285837997
502500,32.7393802,101.8514443,52.00350019,1.958549789
502800,31.44003401,86.81563688,51.28327079,1.692864662
503100,29.70494734,65.51185558,50.722291,1.291579191
503400,24.24305104,62.50291017,50.32116151,1.242080037
503700,27.81809006,81.97993382,50.08031188,1.636969315
504000,20.82822217,81.49459439,50,1.629891888
504300,26.61869312,85.85067641,50.08031188,1.714260019
504600,21.67059957,81.48432209,50.32116151,1.619285399
504900,17.82354455,97.72871767,50.722291,1.926741
505200,21.19921802,78.96827475,51.28327079,1.539844739
505500,18.03299478,119.3258237,52.00350019,2.294572928
505800,16.75824414,109.0666879,52.88220794,2.062445805
506100,15.85838551,102.8387606,53.91845311,1.907301763
506400,13.4812722,138.8671038,55.11112606,2.519765313
506700,17.98455931,116.5452401,56.45894964,2.064247402
507000,15.59256724,123.9267844,57.96048058,2.138125549
507300,12.59134082,110.427057,59.61411099,1.8523644
507600,17.45967967,95.46652889,61.41807012,1.554372006
507900,12.31550698,119.6839854,63.37042626,1.888641003
508200,15.67684496,148.4487826,65.46908877,2.267463705
508500,8.723958008,159.4647944,67.71181035,2.35505141
508800,7.96328864,199.7916823,70.09618943,2.850250262
509100,7.588614046,175.9739346,72.61967277,2.423226764
509400,12.32433942,168.8954868,75.27955815,2.243577021
509700,13.43851367,188.9573361,78.07299731,2.420264913
510000,14.29745451,205.7564955,80.99699896,2.540297767
510300,7.208581014,232.7166379,84.048432,2.768839732
510600,8.10928199,238.3458152,87.22402888,2.73257058
510900,6.145296201,274.2583018,90.5203891,3.029795879
511200,10.70222363,261.0821963,93.93398282,2.779422191
511500,14.05796579,218.3402729,97.4611547,2.240279972
511800,14.73131078,199.7353,101.0981277,1.975657754
512100,7.796595937,313.9352052,104.8410074,2.994393253
512400,16.0612496,169.8048308,108.6857856,1.562346261
512700,9.791451214,221.219168,112.6283455,1.964151804
513000,8.70083283,260.2940112,116.664465,2.231133628
513300,12.18859346,266.1218683,120.7898224,2.20318122
513600,12.12989618,333.0936098,125,2.664748879
513900,11.33118867,274.4295082,129.2904895,2.122580782
514200,17.91992866,199.9531849,133.6566965,1.496020702
514500,14.48725097,350.8119506,138.0939455,2.540386179
514800,17.36949945,338.772885,142.5974851,2.375728328
515100,19.01754758,319.208843,147.1624928,2.169091029
515400,17.83641229,354.0443464,151.7840802,2.33255257
515700,16.83762435,258.9859155,156.4572984,1.655313738
516000,20.54588849,314.8214341,161.1771432,1.95326352
516300,18.82215861,288.5990071,165.9385605,1.73919194
516600,20.60145266,278.2981904,170.7364517,1.629986963
516900,21.38170917,283.8082029,175.565679,1.616535786
517200,27.56591174,351.472041,180.4210712,1.948065372
517500,30.55598819,273.5262003,185.297429,1.476146765
517800,24.24101968,311.8018276,190.1895306,1.639426874
518100,29.13082974,233.4532644,195.0921376,1.196630819
518400,32.67835172,385.1740548,200,1.925870274
518700,34.86290209,231.2333529,204.9078624,1.12847477
519000,29.59099759,346.5697635,209.8104694,1.651823021
519300,36.62545607,248.0634593,214.702571,1.155381876
519600,33.50918694,416.6125608,219.5789288,1.897324862
519900,36.69615225,373.3034836,224.434321,1.663308366
520200,33.23682007,360.7816963,229.2635483,1.573654857
520500,33.02168705,241.404038,234.0614395,1.03137039
520800,34.84904299,428.0134907,238.8228568,1.792179762
521100,38.09671424,326.1702786,243.5427016,1.339273468
521400,37.98494164,373.4642653,248.2159198,1.504594329
521700,35.52837603,273.6813135,252.8375072,1.082439534
522000,37.43026296,310.2773627,257.4025149,1.205416982
522300,35.48860749,364.1214578,261.9060545,1.390275069
522600,41.24395345,346.2146159,266.3433035,1.299881061
522900,40.71917808,244.3772747,270.7095105,0.902728811
523200,40.13975719,343.0442437,275,1.247433613
523500,40.81420333,356.9229383,279.2101776,1.278330688
523800,43.38317089,433.0574918,283.335535,1.52842633
524100,36.01333351,407.5565494,287.3716545,1.418221119
524400,39.0726805,470.8327554,291.3142144,1.616236806
524700,39.18679686,521.4513606,295.1589926,1.766679565
525000,39.73270907,319.3926065,298.9018723,1.068553382
525300,42.82416066,488.7705427,302.5388453,1.615562928
525600,37.80504123,451.1566646,306.0660172,1.47405017
525900,40.10344655,470.337474,309.4796109,1.519768855
526200,33.47388038,513.3357832,312.7759711,1.641225128
526500,37.29264935,411.0019732,315.951568,1.30083853
526800,33.48549733,588.4945147,319.003001,1.844793036
527100,34.47813152,516.824363,321.9270027,1.605408551
527400,31.5141722,330.2578354,324.7204418,1.017052803
527700,29.56430915,350.2041216,327.3803272,1.06971645
528000,34.40813811,472.9054788,329.9038106,1.433464736
528300,29.91760838,607.2512481,332.2881897,1.827483693
528600,30.17998216,402.4595726,334.5309112,1.203056456
528900,27.16924865,512.4603767,336.6295737,1.52232726
529200,24.33625348,462.0171745,338.5819299,1.364565364
529500,26.15381182,399.0910657,340.385889,1.172466541
529800,26.42360983,732.6386007,342.0395194,2.141970618
530100,21.21690886,592.2971503,343.5410504,1.724094252
530400,25.7074511,455.0776342,344.8888739,1.31949062
530700,25.89204621,587.6675581,346.0815469,1.698060944
531000,20.12394466,778.6023825,347.1177921,2.243049479
531300,21.22201792,780.307945,347.9964998,2.242286763
531600,20.16110976,655.3728104,348.7167292,1.879384485
531900,17.26932343,614.5154531,349.277709,1.759389269
532200,21.49164529,619.7000234,349.6788385,1.772197672
532500,14.00449928,866.2573187,349.9196881,2.475588966
532800,16.8055367,573.444009,350,1.638411454
533100,14.41853482,876.8184731,349.9196881,2.505770618
533400,16.6363744,679.2949254,349.6788385,1.942625205
533700,10.49739148,785.2958393,349.277709,2.248342276
534000,13.72390217,801.1107809,348.7167292,2.297311008
534300,16.47239037,768.8148493,347.9964998,2.209260293
534600,10.92340199,757.5409163,347.1177921,2.182374207
534900,11.58741703,759.2331413,346.0815469,2.193798393
535200,13.54153692,580.4763738,344.8888739,1.683082342
535500,7.41735816,754.3461213,343.5410504,2.195796166
535800,9.434589177,713.5079979,342.0395194,2.086039646
536100,13.60412658,587.0846566,340.385889,1.724762029
536400,7.743280501,903.7189158,338.5819299,2.6691292
536700,12.23216562,797.0511079,336.6295737,2.367739409
537000,6.30173815,880.0821449,334.5309112,2.63079469
537300,8.469963906,705.0800448,332.2881897,2.121893184
537600,8.182278178,682.7016661,329.9038106,2.069396122
537900,7.676971969,888.1743443,327.3803272,2.712974087
538200,12.2469532,889.2146007,324.7204418,2.738400439
538500,9.802421688,867.6322621,321.9270027,2.695121114
538800,12.65888917,783.220671,319.003001,2.455214115
539100,10.74967913,798.7986039,315.951568,2.528231174
539400,15.03988198,554.9522172,312.7759711,1.774280215
539700,14.23147886,624.6197222,309.4796109,2.018290382
540000,14.60709397,542.8147155,306.0660172,1.773521675
540300,16.15509898,498.0801045,302.5388453,1.646334387
540600,12.06028307,572.3993189,298.9018723,1.915007472
540900,18.8196293,506.0504944,295.1589926,1.714501361
541200,22.80928132,596.0759714,291.3142144,2.046161643
541500,23.05135758,363.9190859,287.3716545,1.266370848
541800,24.67516974,564.0462884,283.335535,1.990736137
542100,24.43752188,582.1434315,279.2101776,2.084964941
542400,20.26129802,517.2633898,275,1.880957781
542700,26.19572759,556.3506541,270.7095105,2.055157401
543000,21.08939445,521.4955383,266.3433035,1.957982541
543300,28.05159659,541.7527236,261.9060545,2.068500191
543600,22.96974171,524.6574094,257.4025149,2.038276159
543900,26.13041774,513.3959122,252.8375072,2.030536996
544200,27.96523671,424.003518,248.2159198,1.708204367
544500,31.57174961,428.5072752,243.5427016,1.759474919
544800,33.18238449,441.8862195,238.8228568,1.850267707
545100,32.02842109,464.7632832,234.0614395,1.985646522
545400,29.96739582,356.127903,229.2635483,1.553355977
545700,31.60953886,367.7738251,224.434321,1.638670162
546000,35.53610356,291.3651612,219.5789288,1.326926781
546300,31.44504232,249.5470047,214.702571,1.162291646
546600,32.48996315,335.8707663,209.8104694,1.600829393
546900,39.47084204,221.392618,204.9078624,1.0804496
547200,40.69741668,360.5871502,200,1.802935751
547500,39.41238434,356.9628655,195.0921376,1.829714257
547800,42.97658779,162.2379206,190.1895306,0.853032867
548100,40.30022349,297.8981792,185.297429,1.607675729
548400,42.44378014,312.4797029,180.4210712,1.731946833
548700,43.49133054,158.816134,175.565679,0.904596701
549000,36.6410394,174.3878027,170.7364517,1.02138589
549300,36.27002904,152.8362887,165.9385605,0.921041428
549600,43.7902043,218.8749312,161.1771432,1.357977483
549900,36.47713788,286.7081627,156.4572984,1.832501044
550200,38.42160969,171.1481665,151.7840802,1.12757653
550500,41.24823649,247.9186221,147.1624928,1.684659028
550800,39.45322227,156.5473413,142.5974851,1.097826804
551100,43.48477755,190.7692186,138.0939455,1.381445203
551400,42.50638502,172.9236095,133.6566965,1.293789343
551700,42.69635307,129.0846354,129.2904895,0.998407817
552000,38.10538529,158.9080344,125,1.271264275
552300,37.91626792,189.3547679,120.7898224,1.567638433
552600,35.61017105,217.1924475,116.664465,1.861684682
552900,39.32957459,118.7404087,112.6283455,1.05426754
553200,36.59284095,140.2658628,108.6857856,1.290563085
553500,34.35705893,144.0342063,104.8410074,1.373834628
553800,33.21441528,148.6025799,101.0981277,1.469884588
554100,36.6756703,120.1261077,97.4611547,1.232553709
